"","Camera.ID","Date","Species","Number"
"4431","Grandview2_CL_1_Cam_8","11/10/2022","Fox Squirrel",1
"4432","Grandview2_CL_1_Cam_8","11/10/2022","Fox Squirrel",1
"4433","Grandview2_CL_1_Cam_8","11/10/2022","Fox Squirrel",1
"4434","Grandview2_CL_1_Cam_8","11/10/2022","Fox Squirrel",1
"4435","Grandview2_CL_1_Cam_8","11/10/2022","Armadillo",1
"4436","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4437","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4438","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4439","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4440","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4441","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4442","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4443","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4444","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4445","Grandview2_CL_1_Cam_8","11/10/2022","Rat",1
"4446","Grandview2_CL_1_Cam_8","11/10/2022","Raccoon",1
"4447","Grandview2_CL_1_Cam_8","11/10/2022","Armadillo",1
"4448","Grandview2_CL_1_Cam_8","11/11/2022","Rat",1
"4449","Grandview2_CL_1_Cam_8","11/11/2022","Cottontail",1
"4450","Grandview2_CL_1_Cam_8","11/11/2022","Rat",1
"4451","Grandview2_CL_1_Cam_8","11/11/2022","Rat",1
"4452","Grandview2_CL_1_Cam_8","11/11/2022","Cottontail",1
"4453","Grandview2_CL_1_Cam_8","11/11/2022","Unknown",1
"4454","Grandview2_CL_1_Cam_8","11/11/2022","Rat",1
"4455","Grandview2_CL_1_Cam_8","11/11/2022","Rat",1
"4456","Grandview2_CL_1_Cam_8","11/11/2022","Rat",1
"4457","Grandview2_CL_1_Cam_8","11/11/2022","Rat",1
"4458","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4459","Grandview2_CL_1_Cam_8","11/12/2022","Opossum",1
"4460","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4461","Grandview2_CL_1_Cam_8","11/12/2022","Mouse",1
"4462","Grandview2_CL_1_Cam_8","11/12/2022","Opossum",1
"4463","Grandview2_CL_1_Cam_8","11/12/2022","Opossum",1
"4464","Grandview2_CL_1_Cam_8","11/12/2022","Opossum",1
"4465","Grandview2_CL_1_Cam_8","11/12/2022","Opossum",1
"4466","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4467","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4468","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4469","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4470","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4471","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4472","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4473","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4474","Grandview2_CL_1_Cam_8","11/12/2022","Rat",1
"4475","Grandview2_CL_1_Cam_8","11/13/2022","Rat",1
"4476","Grandview2_CL_1_Cam_8","11/13/2022","Cottontail",1
"4477","Grandview2_CL_1_Cam_8","11/13/2022","Fox Squirrel",1
"4478","Grandview2_CL_1_Cam_8","11/13/2022","Fox Squirrel",1
"4479","Grandview2_CL_1_Cam_8","11/13/2022","Rat",1
"4480","Grandview2_CL_1_Cam_8","11/13/2022","Rat",1
"4481","Grandview2_CL_1_Cam_8","11/13/2022","Rat",1
"4482","Grandview2_CL_1_Cam_8","11/13/2022","Rat",1
"4483","Grandview2_CL_1_Cam_8","11/13/2022","Rat",1
"4484","Grandview2_CL_1_Cam_8","11/13/2022","Rat",1
"4485","Grandview2_CL_1_Cam_8","11/14/2022","Rat",1
"4486","Grandview2_CL_1_Cam_8","11/14/2022","Rat",1
"4487","Grandview2_CL_1_Cam_8","11/14/2022","Rat",1
"4488","Grandview2_CL_1_Cam_8","11/14/2022","Bird",1
"4489","Grandview2_CL_1_Cam_8","11/14/2022","Bird",1
"4490","Grandview2_CL_1_Cam_8","11/14/2022","Cottontail",1
"4491","Grandview2_CL_1_Cam_8","11/14/2022","Rat",1
"4492","Grandview2_CL_1_Cam_8","11/14/2022","Opossum",1
"4493","Grandview2_CL_1_Cam_8","11/14/2022","Opossum",1
"4494","Grandview2_CL_1_Cam_8","11/14/2022","Rat",1
"4495","Grandview2_CL_1_Cam_8","11/14/2022","Rat",1
"4496","Grandview2_CL_1_Cam_8","11/14/2022","Rat",1
"4497","Grandview2_CL_1_Cam_8","11/14/2022","Rat",1
"4498","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4499","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4500","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4501","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4502","Grandview2_CL_1_Cam_8","11/15/2022","Raccoon",2
"4503","Grandview2_CL_1_Cam_8","11/15/2022","Fox Squirrel",1
"4504","Grandview2_CL_1_Cam_8","11/15/2022","Fox Squirrel",1
"4505","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4506","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4507","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4508","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4509","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4510","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4511","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4512","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4513","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4514","Grandview2_CL_1_Cam_8","11/15/2022","Rat",1
"4515","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4516","Grandview2_CL_1_Cam_8","11/16/2022","Cottontail",1
"4517","Grandview2_CL_1_Cam_8","11/16/2022","Cottontail",1
"4518","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4519","Grandview2_CL_1_Cam_8","11/16/2022","Cottontail",1
"4520","Grandview2_CL_1_Cam_8","11/16/2022","Fox Squirrel",1
"4521","Grandview2_CL_1_Cam_8","11/16/2022","Fox Squirrel",1
"4522","Grandview2_CL_1_Cam_8","11/16/2022","Fox Squirrel",1
"4523","Grandview2_CL_1_Cam_8","11/16/2022","Bird",1
"4524","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4525","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4526","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4527","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4528","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4529","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4530","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4531","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4532","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4533","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4534","Grandview2_CL_1_Cam_8","11/16/2022","Rat",1
"4535","Grandview2_CL_1_Cam_8","11/17/2022","Rat",1
"4536","Grandview2_CL_1_Cam_8","11/17/2022","Rat",1
"4537","Grandview2_CL_1_Cam_8","11/17/2022","Rat",1
"4538","Grandview2_CL_1_Cam_8","11/17/2022","Rat",1
"4539","Grandview2_CL_1_Cam_8","11/17/2022","Rat",1
"4540","Grandview2_CL_1_Cam_8","11/17/2022","Rat",1
"4541","Grandview2_CL_1_Cam_8","11/17/2022","Rat",1
"4542","Grandview2_CL_1_Cam_8","11/17/2022","Rat",1
"4543","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4544","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4545","Grandview2_CL_1_Cam_8","11/18/2022","Cottontail",1
"4546","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4547","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4548","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4549","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4550","Grandview2_CL_1_Cam_8","11/18/2022","Fox Squirrel",1
"4551","Grandview2_CL_1_Cam_8","11/18/2022","Fox Squirrel",1
"4552","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4553","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4554","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4555","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4556","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4557","Grandview2_CL_1_Cam_8","11/18/2022","Rat",1
"4558","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4559","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4560","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4561","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4562","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4563","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4564","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4565","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4566","Grandview2_CL_1_Cam_8","11/19/2022","Fox Squirrel",1
"4567","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4568","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4569","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4570","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4571","Grandview2_CL_1_Cam_8","11/19/2022","Rat",1
"4572","Grandview2_CL_1_Cam_8","11/20/2022","Raccoon",1
"4573","Grandview2_CL_1_Cam_8","11/20/2022","Rat",1
"4574","Grandview2_CL_1_Cam_8","11/20/2022","Fox Squirrel",1
"4575","Grandview2_CL_1_Cam_8","11/20/2022","Fox Squirrel",1
"4576","Grandview2_CL_1_Cam_8","11/20/2022","Fox Squirrel",1
"4577","Grandview2_CL_1_Cam_8","11/20/2022","Fox Squirrel",1
"4578","Grandview2_CL_1_Cam_8","11/20/2022","Fox Squirrel",1
"4579","Grandview2_CL_1_Cam_8","11/20/2022","Fox Squirrel",1
"4580","Grandview2_CL_1_Cam_8","11/20/2022","Fox Squirrel",1
"4581","Grandview2_CL_1_Cam_8","11/20/2022","Rat",1
"4582","Grandview2_CL_1_Cam_8","11/20/2022","Rat",1
"4583","Grandview2_CL_1_Cam_8","11/20/2022","Rat",1
"4584","Grandview2_CL_1_Cam_8","11/20/2022","Rat",1
"4585","Grandview2_CL_1_Cam_8","11/21/2022","Rat",1
"4586","Grandview2_CL_1_Cam_8","11/21/2022","Rat",1
"4587","Grandview2_CL_1_Cam_8","11/21/2022","Bird",1
"4588","Grandview2_CL_1_Cam_8","11/21/2022","Cottontail",1
"4589","Grandview2_CL_1_Cam_8","11/21/2022","Rat",1
"4590","Grandview2_CL_1_Cam_8","11/21/2022","Rat",1
"4591","Grandview2_CL_1_Cam_8","11/21/2022","Armadillo",1
"4592","Grandview2_CL_1_Cam_8","11/21/2022","Armadillo",1
"4593","Grandview2_CL_1_Cam_8","11/21/2022","Rat",1
"4594","Grandview2_CL_1_Cam_8","11/21/2022","Rat",1
"4595","Grandview2_CL_1_Cam_8","11/21/2022","Rat",1
"4596","Grandview2_CL_1_Cam_8","11/22/2022","Opossum",1
"4597","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4598","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4599","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4600","Grandview2_CL_1_Cam_8","11/22/2022","Bird",1
"4601","Grandview2_CL_1_Cam_8","11/22/2022","Bird",1
"4602","Grandview2_CL_1_Cam_8","11/22/2022","Bird",1
"4603","Grandview2_CL_1_Cam_8","11/22/2022","Bird",1
"4604","Grandview2_CL_1_Cam_8","11/22/2022","Fox Squirrel",1
"4605","Grandview2_CL_1_Cam_8","11/22/2022","Fox Squirrel",1
"4606","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4607","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4608","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4609","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4610","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4611","Grandview2_CL_1_Cam_8","11/22/2022","Rat",1
"4612","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4613","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4614","Grandview2_CL_1_Cam_8","11/23/2022","Coyote",1
"4615","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4616","Grandview2_CL_1_Cam_8","11/23/2022","Bird",1
"4617","Grandview2_CL_1_Cam_8","11/23/2022","Fox Squirrel",1
"4618","Grandview2_CL_1_Cam_8","11/23/2022","Bird",1
"4619","Grandview2_CL_1_Cam_8","11/23/2022","Bird",1
"4620","Grandview2_CL_1_Cam_8","11/23/2022","Opossum",1
"4621","Grandview2_CL_1_Cam_8","11/23/2022","Cottontail",1
"4622","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4623","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4624","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4625","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4626","Grandview2_CL_1_Cam_8","11/23/2022","Cottontail",1
"4627","Grandview2_CL_1_Cam_8","11/23/2022","Opossum",1
"4628","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4629","Grandview2_CL_1_Cam_8","11/23/2022","Rat",1
"4630","Grandview2_CL_1_Cam_8","11/24/2022","Rat",1
"4631","Grandview2_CL_1_Cam_8","11/24/2022","Opossum",1
"4632","Grandview2_CL_1_Cam_8","11/24/2022","Raccoon",1
"4633","Grandview2_CL_1_Cam_8","11/24/2022","Rat",1
"4634","Grandview2_CL_1_Cam_8","11/24/2022","Opossum",1
"4635","Grandview2_CL_1_Cam_8","11/24/2022","Rat",1
"4636","Grandview2_CL_1_Cam_8","11/24/2022","Coyote",1
"4637","Grandview2_CL_1_Cam_8","11/24/2022","Armadillo",1
"4638","Grandview2_CL_1_Cam_8","11/24/2022","Mouse",1
"4639","Grandview2_CL_1_Cam_8","11/24/2022","Armadillo",1
"4640","Grandview2_CL_1_Cam_8","11/24/2022","Rat",1
"4641","Grandview2_CL_1_Cam_8","11/24/2022","Rat",1
"4642","Grandview2_CL_1_Cam_8","11/24/2022","Rat",1
"4643","Grandview2_CL_1_Cam_8","11/25/2022","Rat",1
"4644","Grandview2_CL_1_Cam_8","11/25/2022","Raccoon",1
"4645","Grandview2_CL_1_Cam_8","11/25/2022","Rat",1
"4646","Grandview2_CL_1_Cam_8","11/25/2022","Opossum",1
"4647","Grandview2_CL_1_Cam_8","11/25/2022","Rat",1
"4648","Grandview2_CL_1_Cam_8","11/25/2022","Rat",1
"4649","Grandview2_CL_1_Cam_8","11/25/2022","Cottontail",1
"4650","Grandview2_CL_1_Cam_8","11/25/2022","Cottontail",1
"4651","Grandview2_CL_1_Cam_8","11/25/2022","Armadillo",1
"4652","Grandview2_CL_1_Cam_8","11/25/2022","Rat",1
"4653","Grandview2_CL_1_Cam_8","11/25/2022","Opossum",1
"4654","Grandview2_CL_1_Cam_8","11/25/2022","Rat",1
"4655","Grandview2_CL_1_Cam_8","11/25/2022","Rat",1
"4656","Grandview2_CL_1_Cam_8","11/26/2022","Rat",1
"4657","Grandview2_CL_1_Cam_8","11/26/2022","Striped Skunk",1
"4658","Grandview2_CL_1_Cam_8","11/26/2022","Opossum",1
"4659","Grandview2_CL_1_Cam_8","11/26/2022","Rat",1
"4660","Grandview2_CL_1_Cam_8","11/26/2022","Rat",1
"4661","Grandview2_CL_1_Cam_8","11/26/2022","Rat",1
"4662","Grandview2_CL_1_Cam_8","11/26/2022","Rat",1
"4663","Grandview2_CL_1_Cam_8","11/27/2022","Rat",1
"4664","Grandview2_CL_1_Cam_8","11/27/2022","Rat",1
"4665","Grandview2_CL_1_Cam_8","11/27/2022","Rat",1
"4666","Grandview2_CL_1_Cam_8","11/27/2022","Armadillo",1
"4667","Grandview2_CL_1_Cam_8","11/27/2022","Rat",1
"4668","Grandview2_CL_1_Cam_8","11/28/2022","Rat",1
"4669","Grandview2_CL_1_Cam_8","11/28/2022","Cottontail",1
"4670","Grandview2_CL_1_Cam_8","11/28/2022","Rat",1
"4671","Grandview2_CL_1_Cam_8","11/28/2022","Cottontail",1
"4672","Grandview2_CL_1_Cam_8","11/28/2022","Cottontail",1
"4673","Grandview2_CL_1_Cam_8","11/28/2022","Rat",1
"4674","Grandview2_CL_1_Cam_8","11/28/2022","Coyote",1
"4675","Grandview2_CL_1_Cam_8","11/28/2022","Bird",1
"4676","Grandview2_CL_1_Cam_8","11/28/2022","Bird",1
"4677","Grandview2_CL_1_Cam_8","11/28/2022","Fox Squirrel",1
"4678","Grandview2_CL_1_Cam_8","11/28/2022","Rat",1
"4679","Grandview2_CL_1_Cam_8","11/28/2022","Armadillo",1
"4680","Grandview2_CL_1_Cam_8","11/29/2022","Opossum",1
"4681","Grandview2_CL_1_Cam_8","11/29/2022","Opossum",1
"4682","Grandview2_CL_1_Cam_8","11/29/2022","Rat",1
"4683","Grandview2_CL_1_Cam_8","11/29/2022","Cottontail",1
"4684","Grandview2_CL_1_Cam_8","11/29/2022","Rat",1
"4685","Grandview2_CL_1_Cam_8","11/29/2022","Cottontail",1
"4686","Grandview2_CL_1_Cam_8","11/29/2022","Bobcat",1
"4687","Grandview2_CL_1_Cam_8","11/29/2022","Striped Skunk",1
"4688","Grandview2_CL_1_Cam_8","11/30/2022","Rat",1
"4689","Grandview2_CL_1_Cam_8","11/30/2022","Rat",1
"4690","Grandview2_CL_1_Cam_8","11/30/2022","Rat",1
"4691","Grandview2_CL_1_Cam_8","11/30/2022","Rat",1
"4692","Grandview2_CL_1_Cam_8","11/30/2022","Rat",1
"4693","Grandview2_CL_1_Cam_8","11/30/2022","Rat",1
"4694","Grandview2_CL_1_Cam_8","11/30/2022","Rat",1
"4695","Grandview2_CL_1_Cam_8","11/30/2022","Rat",1
"4696","Grandview2_CL_1_Cam_8","12/1/2022","Cottontail",1
"4697","Grandview2_CL_1_Cam_8","12/1/2022","Rat",1
"4698","Grandview2_CL_1_Cam_8","12/1/2022","Rat",1
"4699","Grandview2_CL_1_Cam_8","12/1/2022","Rat",1
"4700","Grandview2_CL_1_Cam_8","12/1/2022","Rat",1
"4701","Grandview2_CL_1_Cam_8","12/1/2022","Rat",1
"4702","Grandview2_CL_1_Cam_8","12/1/2022","Rat",1
"4703","Grandview2_CL_1_Cam_8","12/1/2022","Bird",1
"4704","Grandview2_CL_1_Cam_8","12/1/2022","Armadillo",1
"4705","Grandview2_CL_1_Cam_8","12/1/2022","Rat",1
"4706","Grandview2_CL_1_Cam_8","12/1/2022","Mouse",1
"4707","Grandview2_CL_1_Cam_8","12/2/2022","Mouse",1
"4708","Grandview2_CL_1_Cam_8","12/2/2022","Mouse",1
"4709","Grandview2_CL_1_Cam_8","12/2/2022","Rat",1
"4710","Grandview2_CL_1_Cam_8","12/2/2022","Rat",1
"4711","Grandview2_CL_1_Cam_8","12/2/2022","Rat",1
"4712","Grandview2_CL_1_Cam_8","12/2/2022","Rat",1
"4713","Grandview2_CL_1_Cam_8","12/2/2022","Raccoon",1
"4714","Grandview2_CL_1_Cam_8","12/2/2022","Rat",1
"4715","Grandview2_CL_1_Cam_8","12/2/2022","Rat",1
"4716","Grandview2_CL_1_Cam_8","12/2/2022","Rat",1
"4717","Grandview2_CL_1_Cam_8","12/2/2022","Bird",1
"4718","Grandview2_CL_1_Cam_8","12/2/2022","Bird",1
"4719","Grandview2_CL_1_Cam_8","12/2/2022","Cottontail",1
"4720","Grandview2_CL_1_Cam_8","12/2/2022","Opossum",1
"4721","Grandview2_CL_1_Cam_8","12/2/2022","Raccoon",1
"4722","Grandview2_CL_1_Cam_8","12/2/2022","Armadillo",1
"4723","Grandview2_CL_1_Cam_8","12/2/2022","Opossum",1
"4724","Grandview2_CL_1_Cam_8","12/4/2022","Cottontail",1
"4725","Grandview2_CL_1_Cam_8","12/4/2022","Rat",1
"4726","Grandview2_CL_1_Cam_8","12/4/2022","Rat",1
"4727","Grandview2_CL_1_Cam_8","12/4/2022","Rat",1
"4728","Grandview2_CL_1_Cam_8","12/4/2022","Rat",1
"4729","Grandview2_CL_1_Cam_8","12/4/2022","Rat",1
"4730","Grandview2_CL_1_Cam_8","12/4/2022","Rat",1
"4731","Grandview2_CL_1_Cam_8","12/4/2022","Cottontail",1
"4732","Grandview2_CL_1_Cam_8","12/4/2022","Cottontail",1
"4733","Grandview2_CL_1_Cam_8","12/5/2022","Cottontail",1
"4734","Grandview2_CL_1_Cam_8","12/5/2022","Rat",1
"4735","Grandview2_CL_1_Cam_8","12/5/2022","Cottontail",1
"4736","Grandview2_CL_1_Cam_8","12/5/2022","Armadillo",1
"4737","Grandview2_CL_1_Cam_8","12/5/2022","Armadillo",1
"4738","Grandview2_CL_1_Cam_8","12/6/2022","Armadillo",1
"4739","Grandview2_CL_1_Cam_8","12/6/2022","Armadillo",1
"4740","Grandview2_CL_1_Cam_8","12/6/2022","Cottontail",1
"4741","Grandview2_CL_1_Cam_8","12/6/2022","Rat",1
"4742","Grandview2_CL_1_Cam_8","12/7/2022","Opossum",1
"4743","Grandview2_CL_1_Cam_8","12/7/2022","Rat",1
"4744","Grandview2_CL_1_Cam_8","12/7/2022","Rat",1
"4745","Grandview2_CL_1_Cam_8","12/7/2022","Bird",1
"4746","Grandview2_CL_1_Cam_8","12/7/2022","Cottontail",1
"4747","Grandview2_CL_1_Cam_8","12/7/2022","Cottontail",1
"4748","Grandview2_CL_1_Cam_8","12/7/2022","Rat",1
"4749","Grandview2_CL_1_Cam_8","12/7/2022","Rat",1
"4750","Grandview2_CL_1_Cam_8","12/7/2022","Armadillo",1
"4751","Grandview2_CL_1_Cam_8","12/7/2022","Armadillo",1
"4752","Grandview2_CL_1_Cam_8","12/7/2022","Cottontail",1
"4753","Grandview2_CL_1_Cam_8","12/8/2022","Armadillo",1
"4754","Grandview2_CL_1_Cam_8","12/8/2022","Opossum",1
"4755","Grandview2_CL_1_Cam_8","12/8/2022","Armadillo",1
"4756","Grandview2_CL_1_Cam_8","12/8/2022","Armadillo",1
"4757","Grandview2_CL_1_Cam_8","12/9/2022","Raccoon",1
"4758","Grandview2_CL_1_Cam_8","12/9/2022","Rat",1
"4759","Grandview2_CL_1_Cam_8","12/10/2022","Armadillo",1
"4760","Grandview2_CL_1_Cam_8","12/10/2022","Armadillo",1
"4761","Grandview2_CL_1_Cam_8","12/10/2022","Fox Squirrel",1
"4762","Grandview2_CL_1_Cam_8","12/10/2022","Fox Squirrel",1
"4763","Grandview2_CL_1_Cam_8","12/10/2022","Armadillo",1
"4764","Grandview2_CL_1_Cam_8","12/10/2022","Opossum",1
"4765","Grandview2_CL_1_Cam_8","12/10/2022","Raccoon",1
"4766","Grandview2_CL_1_Cam_8","12/10/2022","Raccoon",1
"4767","Grandview2_CL_1_Cam_8","12/10/2022","Armadillo",1
"4768","Grandview2_CL_1_Cam_8","12/11/2022","Cottontail",1
"4769","Grandview2_CL_1_Cam_8","12/11/2022","Cottontail",1
"4770","Grandview2_CL_1_Cam_8","12/11/2022","Bird",1
"4771","Grandview2_CL_1_Cam_8","12/11/2022","Rat",1
"4772","Grandview2_CL_1_Cam_8","12/11/2022","Mouse",1
"4773","Grandview2_CL_1_Cam_8","12/11/2022","Rat",1
"4774","Grandview2_CL_1_Cam_8","12/11/2022","Rat",1
"4775","Grandview2_CL_1_Cam_8","12/11/2022","Armadillo",1
"4776","Grandview2_CL_1_Cam_8","12/11/2022","Armadillo",1
"4777","Grandview2_CL_1_Cam_8","12/11/2022","Rat",1
"4778","Grandview2_CL_1_Cam_8","12/12/2022","Raccoon",2
"4779","Grandview2_CL_1_Cam_8","12/12/2022","Armadillo",1
"4780","Grandview2_CL_1_Cam_8","12/13/2022","Rat",1
"4781","Grandview2_CL_1_Cam_8","12/13/2022","Armadillo",1
"4782","Grandview2_CL_1_Cam_8","12/13/2022","Armadillo",1
"4783","Grandview2_CL_1_Cam_8","12/13/2022","Rat",1
"4784","Grandview2_CL_1_Cam_8","12/13/2022","Rat",1
"4785","Grandview2_CL_1_Cam_8","12/13/2022","Armadillo",1
"4786","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4787","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4788","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4789","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4790","Grandview2_CL_1_Cam_8","12/14/2022","Cottontail",1
"4791","Grandview2_CL_1_Cam_8","12/14/2022","Bobcat",1
"4792","Grandview2_CL_1_Cam_8","12/14/2022","Striped Skunk",1
"4793","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4794","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4795","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4796","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4797","Grandview2_CL_1_Cam_8","12/14/2022","Raccoon",2
"4798","Grandview2_CL_1_Cam_8","12/14/2022","Rat",1
"4799","Grandview2_CL_1_Cam_8","12/15/2022","Fox Squirrel",1
"4800","Grandview2_CL_1_Cam_8","12/15/2022","Fox Squirrel",1
"4801","Grandview2_CL_1_Cam_8","12/15/2022","Fox Squirrel",1
"4802","Grandview2_CL_1_Cam_8","12/15/2022","Rat",1
"4803","Grandview2_CL_1_Cam_8","12/15/2022","Rat",1
"4804","Grandview2_CL_1_Cam_8","12/16/2022","Rat",1
"4805","Grandview2_CL_1_Cam_8","12/16/2022","Cottontail",1
"4806","Grandview2_CL_1_Cam_8","12/16/2022","Armadillo",1
"4807","Grandview2_CL_1_Cam_8","12/16/2022","Armadillo",1
"4808","Grandview2_CL_1_Cam_8","12/16/2022","Armadillo",1
"4809","Grandview2_CL_1_Cam_8","12/17/2022","Rat",1
"4810","Grandview2_CL_1_Cam_8","12/17/2022","Fox Squirrel",1
"4811","Grandview2_CL_1_Cam_8","12/17/2022","Cottontail",1
"4812","Grandview2_CL_1_Cam_8","12/17/2022","Cottontail",1
"4813","Grandview2_CL_1_Cam_8","12/17/2022","Fox Squirrel",1
"4814","Grandview2_CL_1_Cam_8","12/17/2022","Fox Squirrel",1
"4815","Grandview2_CL_1_Cam_8","12/17/2022","Fox Squirrel",1
"4816","Grandview2_CL_1_Cam_8","12/17/2022","Cottontail",1
"4817","Grandview2_CL_1_Cam_8","12/17/2022","Rat",1
"4818","Grandview2_CL_1_Cam_8","12/17/2022","Rat",1
"4819","Grandview2_CL_1_Cam_8","12/17/2022","Rat",1
"4820","Grandview2_CL_1_Cam_8","12/17/2022","Rat",1
"4821","Grandview2_CL_1_Cam_8","12/17/2022","Rat",1
"4822","Grandview2_CL_1_Cam_8","12/17/2022","Rat",1
"4823","Grandview2_CL_1_Cam_8","12/17/2022","Rat",1
"4824","Grandview2_CL_1_Cam_8","12/18/2022","Rat",1
"4825","Grandview2_CL_1_Cam_8","12/18/2022","Rat",1
"4826","Grandview2_CL_1_Cam_8","12/18/2022","Rat",1
"4827","Grandview2_CL_1_Cam_8","12/18/2022","Cottontail",1
"4828","Grandview2_CL_1_Cam_8","12/18/2022","Cottontail",1
"4829","Grandview2_CL_1_Cam_8","12/18/2022","Cottontail",1
