Camera.ID,Date,Species,Number,Week,Survey
Grandview2_CL_1_Cam_14,12/26/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_14,12/26/2022,Bird,2,53,9
Grandview2_CL_1_Cam_14,12/26/2022,Raccoon,2,53,9
Grandview2_CL_1_Cam_14,12/26/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_15,12/26/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_15,12/26/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_2,12/26/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_3,12/26/2022,Dog,1,53,9
Grandview2_CL_1_Cam_3,12/26/2022,Dog,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/26/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_8,12/26/2022,Rat,1,53,9
Grandview2_CL_1_Cam_8,12/26/2022,Bobcat,1,53,9
Grandview2_CL_1_Cam_8,12/26/2022,Rat,1,53,9
Grandview2_CL_1_Cam_8,12/26/2022,Rat,1,53,9
Grandview2_CL_1_Cam_8,12/26/2022,Opossum,1,53,9
Grandview2_CL_1_Cam_9,12/26/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_9,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_9,12/26/2022,Bird,1,53,9
Grandview2_CL_1_Cam_9,12/26/2022,Bird,1,53,9
Nacatoch2_CL_1_Cam_3,12/26/2022,Raccoon,1,53,9
Nacatoch2_CL_1_Cam_3,12/26/2022,Raccoon,1,53,9
Nacatoch2_CL_1_Cam_5,12/26/2022,White-tailed Deer,1,53,9
Palmetto_CL_1_Cam_3,12/26/2022,White-tailed Deer,1,53,9
Palmetto_CL_1_Cam_5,12/26/2022,White-tailed Deer,1,53,9
Palmetto_CL_1_Cam_6,12/26/2022,Armadillo,1,53,9
Research_CL_1_Cam_1,12/26/2022,White-tailed Deer,1,53,9
Research_CL_1_Cam_1,12/26/2022,White-tailed Deer,2,53,9
Research_CL_1_Cam_1,12/26/2022,White-tailed Deer,1,53,9
Research_CL_1_Cam_1,12/26/2022,Raccoon,1,53,9
Research_CL_1_Cam_1,12/26/2022,Raccoon,1,53,9
Research_CL_1_Cam_2,12/26/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/26/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/26/2022,Opossum,1,53,9
Research_CL_1_Cam_2,12/26/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/26/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/26/2022,Armadillo,1,53,9
Research_CL_1_Cam_5,12/26/2022,Mouse,1,53,9
Research_CL_1_Cam_5,12/26/2022,Mouse,1,53,9
Research_CL_1_Cam_5,12/26/2022,Mouse,1,53,9
Research_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Research_CL_1_Cam_7,12/26/2022,Bird,1,53,9
Sandhills2_CL_1_Cam_4,12/26/2022,Gray Squirrel,1,53,9
Sandhills2_CL_1_Cam_4,12/26/2022,Gray Squirrel,1,53,9
Sandhills2_CL_1_Cam_6,12/26/2022,White-tailed Deer,1,53,9
Sandhills2_CL_1_Cam_5,12/26/2022,Gray Squirrel,1,53,9
Saratoga2_CL_1_Cam_1,12/26/2022,Raccoon,1,53,9
Saratoga2_CL_1_Cam_4,12/26/2022,White-tailed Deer,2,53,9
Saratoga2_CL_1_Cam_5,12/26/2022,Gray Squirrel,1,53,9
Saratoga2_CL_1_Cam_5,12/26/2022,Gray Squirrel,1,53,9
Saratoga2_CL_1_Cam_6,12/26/2022,Gray Squirrel,1,53,9
Stone2_CL_1_Cam_2,12/26/2022,Gray Squirrel,1,53,9
Stone2_CL_1_Cam_2,12/26/2022,Gray Squirrel,1,53,9
Stone2_CL_1_Cam_4,12/26/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_4,12/26/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_4,12/26/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_4,12/26/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_4,12/26/2022,White-tailed Deer,1,53,9
205A,12/27/2022,White-tailed Deer,1,53,9
205A,12/27/2022,White-tailed Deer,1,53,9
15B,12/27/2022,Bobcat,1,53,9
195B,12/27/2022,Gray Squirrel,1,53,9
20B,12/27/2022,Armadillo,1,53,9
215B,12/27/2022,Grey Fox,1,53,9
217B,12/27/2022,White-tailed Deer,1,53,9
217B,12/27/2022,White-tailed Deer,1,53,9
222B,12/27/2022,Gray Squirrel,1,53,9
222B,12/27/2022,White-tailed Deer,1,53,9
27B,12/27/2022,Bird,1,53,9
30B,12/27/2022,Gray Squirrel,1,53,9
34D,12/27/2022,Gray Squirrel,1,53,9
34D,12/27/2022,Gray Squirrel,1,53,9
45B,12/27/2022,Gray Squirrel,1,53,9
82B,12/27/2022,Coyote,1,53,9
82B,12/27/2022,Coyote,1,53,9
82B,12/27/2022,Gray Squirrel,1,53,9
82B,12/27/2022,Gray Squirrel,1,53,9
82B,12/27/2022,Gray Squirrel,1,53,9
82B,12/27/2022,Gray Squirrel,1,53,9
88B,12/27/2022,White-tailed Deer,1,53,9
88B,12/27/2022,Grey Fox,1,53,9
8B,12/27/2022,Gray Squirrel,1,53,9
92B,12/27/2022,Bird,1,53,9
92B,12/27/2022,White-tailed Deer,1,53,9
92B,12/27/2022,White-tailed Deer,1,53,9
92B,12/27/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_11,12/27/2022,Unknown,1,53,9
Grandview2_CL_1_Cam_13,12/27/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_14,12/27/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_14,12/27/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_14,12/27/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_15,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_15,12/27/2022,Gray Squirrel,1,53,9
Grandview2_CL_1_Cam_15,12/27/2022,Gray Squirrel,1,53,9
Grandview2_CL_1_Cam_7,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/27/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_7,12/27/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_8,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_8,12/27/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_8,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_9,12/27/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_9,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_9,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_9,12/27/2022,Bird,1,53,9
Grandview2_CL_1_Cam_9,12/27/2022,Bird,1,53,9
Nacatoch2_CL_1_Cam_3,12/27/2022,Raccoon,1,53,9
Nacatoch2_CL_1_Cam_4,12/27/2022,Coyote,1,53,9
Nacatoch2_CL_1_Cam_4,12/27/2022,White-tailed Deer,1,53,9
Nacatoch2_CL_1_Cam_5,12/27/2022,Gray Squirrel,1,53,9
Palmetto_CL_1_Cam_6,12/27/2022,White-tailed Deer,1,53,9
Research_CL_1_Cam_1,12/27/2022,White-tailed Deer,1,53,9
Research_CL_1_Cam_1,12/27/2022,White-tailed Deer,1,53,9
Research_CL_1_Cam_1,12/27/2022,Raccoon,1,53,9
Research_CL_1_Cam_1,12/27/2022,Raccoon,1,53,9
Research_CL_1_Cam_1,12/27/2022,Raccoon,1,53,9
Research_CL_1_Cam_2,12/27/2022,Bird,1,53,9
Research_CL_1_Cam_2,12/27/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/27/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/27/2022,Armadillo,1,53,9
Research_CL_1_Cam_5,12/27/2022,Mouse,1,53,9
Research_CL_1_Cam_7,12/27/2022,Bird,1,53,9
Research_CL_1_Cam_7,12/27/2022,Cat,1,53,9
Research_CL_1_Cam_8,12/27/2022,White-tailed Deer,3,53,9
Research_CL_1_Cam_8,12/27/2022,Coyote,1,53,9
Research_CL_1_Cam_8,12/27/2022,Coyote,1,53,9
Sandhills2_CL_1_Cam_4,12/27/2022,Raccoon,1,53,9
Sandhills2_CL_1_Cam_6,12/27/2022,Raccoon,1,53,9
Saratoga2_CL_1_Cam_2,12/27/2022,Coyote,1,53,9
Saratoga2_CL_1_Cam_5,12/27/2022,Gray Squirrel,1,53,9
Saratoga2_CL_1_Cam_5,12/27/2022,Gray Squirrel,1,53,9
Saratoga2_CL_1_Cam_5,12/27/2022,White-tailed Deer,1,53,9
Saratoga2_CL_1_Cam_5,12/27/2022,Coyote,1,53,9
Saratoga2_CL_1_Cam_6,12/27/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_2,12/27/2022,Gray Squirrel,1,53,9
Stone2_CL_1_Cam_2,12/27/2022,Gray Squirrel,1,53,9
Stone2_CL_1_Cam_4,12/27/2022,White-tailed Deer,1,53,9
18B,12/28/2022,White-tailed Deer,1,53,9
18B,12/28/2022,White-tailed Deer,1,53,9
18B,12/28/2022,White-tailed Deer,1,53,9
198B,12/28/2022,White-tailed Deer,1,53,9
199B,12/28/2022,White-tailed Deer,1,53,9
199B,12/28/2022,White-tailed Deer,1,53,9
1B,12/28/2022,White-tailed Deer,1,53,9
1B,12/28/2022,Raccoon,1,53,9
201B,12/28/2022,White-tailed Deer,1,53,9
202B,12/28/2022,Armadillo,1,53,9
203B,12/28/2022,White-tailed Deer,1,53,9
203B,12/28/2022,White-tailed Deer,1,53,9
203B,12/28/2022,White-tailed Deer,1,53,9
206B,12/28/2022,White-tailed Deer,1,53,9
214B,12/28/2022,Bird,2,53,9
214B,12/28/2022,Bird,1,53,9
219B,12/28/2022,Armadillo,1,53,9
222B,12/28/2022,Gray Squirrel,1,53,9
222B,12/28/2022,Gray Squirrel,1,53,9
222B,12/28/2022,White-tailed Deer,1,53,9
30B,12/28/2022,Coyote,1,53,9
34D,12/28/2022,Gray Squirrel,1,53,9
34D,12/28/2022,Gray Squirrel,1,53,9
34D,12/28/2022,Gray Squirrel,1,53,9
39B,12/28/2022,White-tailed Deer,1,53,9
64B,12/28/2022,Bobcat,1,53,9
67B,12/28/2022,White-tailed Deer,1,53,9
67B,12/28/2022,White-tailed Deer,1,53,9
73B,12/28/2022,White-tailed Deer,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
82B,12/28/2022,Gray Squirrel,1,53,9
85B,12/28/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_10,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_12,12/28/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_12,12/28/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_12,12/28/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_13,12/28/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_13,12/28/2022,Bobcat,1,53,9
Grandview2_CL_1_Cam_13,12/28/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_14,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_15,12/28/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_15,12/28/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_15,12/28/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_15,12/28/2022,Gray Squirrel,1,53,9
Grandview2_CL_1_Cam_1,12/28/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_1,12/28/2022,Unknown,1,53,9
Grandview2_CL_1_Cam_1,12/28/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_2,12/28/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_4,12/28/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_4,12/28/2022,Bobcat,1,53,9
Grandview2_CL_1_Cam_7,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/28/2022,Raccoon,3,53,9
Grandview2_CL_1_Cam_8,12/28/2022,Rat,1,53,9
Grandview2_CL_1_Cam_8,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_8,12/28/2022,Opossum,1,53,9
Grandview2_CL_1_Cam_8,12/28/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_9,12/28/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_9,12/28/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_9,12/28/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_9,12/28/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_9,12/28/2022,Bird,1,53,9
Grandview2_CL_1_Cam_9,12/28/2022,Opossum,1,53,9
Nacatoch2_CL_1_Cam_3,12/28/2022,Raccoon,1,53,9
Nacatoch2_CL_1_Cam_4,12/28/2022,White-tailed Deer,1,53,9
Nacatoch2_CL_1_Cam_4,12/28/2022,White-tailed Deer,1,53,9
Nacatoch2_CL_1_Cam_4,12/28/2022,White-tailed Deer,1,53,9
Nacatoch2_CL_1_Cam_4,12/28/2022,White-tailed Deer,1,53,9
Nacatoch2_CL_1_Cam_4,12/28/2022,White-tailed Deer,1,53,9
Palmetto_CL_1_Cam_2,12/28/2022,Wild Hog,1,53,9
Palmetto_CL_1_Cam_3,12/28/2022,Coyote,1,53,9
Research_CL_1_Cam_1,12/28/2022,White-tailed Deer,1,53,9
Research_CL_1_Cam_1,12/28/2022,White-tailed Deer,5,53,9
Research_CL_1_Cam_2,12/28/2022,Armadillo,1,53,9
Research_CL_1_Cam_5,12/28/2022,Mouse,1,53,9
Research_CL_1_Cam_5,12/28/2022,Cat,1,53,9
Research_CL_1_Cam_5,12/28/2022,Cat,1,53,9
Research_CL_1_Cam_7,12/28/2022,Cat,1,53,9
Sandhills2_CL_1_Cam_5,12/28/2022,Gray Squirrel,1,53,9
Saratoga2_CL_1_Cam_5,12/28/2022,Armadillo,1,53,9
Saratoga2_CL_1_Cam_6,12/28/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_2,12/28/2022,Gray Squirrel,1,53,9
Stone2_CL_1_Cam_4,12/28/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_4,12/28/2022,White-tailed Deer,2,53,9
Stone2_CL_1_Cam_4,12/28/2022,White-tailed Deer,3,53,9
Stone2_CL_1_Cam_4,12/28/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_4,12/28/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_5,12/28/2022,White-tailed Deer,1,53,9
Stone2_CL_1_Cam_5,12/28/2022,White-tailed Deer,1,53,9
205A,12/29/2022,Grey Fox,1,53,9
15B,12/29/2022,White-tailed Deer,1,53,9
18B,12/29/2022,Gray Squirrel,1,53,9
18B,12/29/2022,White-tailed Deer,1,53,9
18B,12/29/2022,White-tailed Deer,1,53,9
199B,12/29/2022,Armadillo,1,53,9
1B,12/29/2022,Gray Squirrel,1,53,9
1B,12/29/2022,Gray Squirrel,1,53,9
202B,12/29/2022,Bird,1,53,9
204B,12/29/2022,White-tailed Deer,1,53,9
204B,12/29/2022,Gray Squirrel,1,53,9
206B,12/29/2022,White-tailed Deer,1,53,9
20B,12/29/2022,White-tailed Deer,1,53,9
20B,12/29/2022,White-tailed Deer,1,53,9
20B,12/29/2022,White-tailed Deer,1,53,9
210B,12/29/2022,Gray Squirrel,1,53,9
214B,12/29/2022,Bird,4,53,9
219B,12/29/2022,White-tailed Deer,1,53,9
222B,12/29/2022,White-tailed Deer,1,53,9
222B,12/29/2022,White-tailed Deer,1,53,9
222B,12/29/2022,Gray Squirrel,1,53,9
222B,12/29/2022,Gray Squirrel,1,53,9
222B,12/29/2022,Gray Squirrel,1,53,9
222B,12/29/2022,Gray Squirrel,1,53,9
222B,12/29/2022,Gray Squirrel,1,53,9
222B,12/29/2022,Gray Squirrel,1,53,9
27B,12/29/2022,Gray Squirrel,1,53,9
27B,12/29/2022,Gray Squirrel,1,53,9
27B,12/29/2022,Gray Squirrel,1,53,9
27B,12/29/2022,Gray Squirrel,1,53,9
30B,12/29/2022,Gray Squirrel,1,53,9
30B,12/29/2022,Gray Squirrel,1,53,9
34D,12/29/2022,Gray Squirrel,1,53,9
39B,12/29/2022,White-tailed Deer,1,53,9
55B,12/29/2022,Gray Squirrel,1,53,9
64B,12/29/2022,Coyote,1,53,9
64B,12/29/2022,White-tailed Deer,1,53,9
64B,12/29/2022,White-tailed Deer,1,53,9
64B,12/29/2022,White-tailed Deer,1,53,9
64B,12/29/2022,White-tailed Deer,1,53,9
85B,12/29/2022,Armadillo,1,53,9
85B,12/29/2022,Opossum,1,53,9
90B,12/29/2022,Gray Squirrel,1,53,9
92B,12/29/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_10,12/29/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/29/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/29/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/29/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_10,12/29/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_13,12/29/2022,Bird,2,53,9
Grandview2_CL_1_Cam_14,12/29/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_15,12/29/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_15,12/29/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_3,12/29/2022,Bird,1,53,9
Grandview2_CL_1_Cam_4,12/29/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Opossum,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Opossum,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_7,12/29/2022,Raccoon,3,53,9
Grandview2_CL_1_Cam_8,12/29/2022,Bird,1,53,9
Grandview2_CL_1_Cam_8,12/29/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_8,12/29/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_8,12/29/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_8,12/29/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_8,12/29/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_8,12/29/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_9,12/29/2022,Armadillo,1,53,9
Nacatoch2_CL_1_Cam_1,12/29/2022,Gray Squirrel,1,53,9
Nacatoch2_CL_1_Cam_3,12/29/2022,Gray Squirrel,1,53,9
Nacatoch2_CL_1_Cam_3,12/29/2022,Raccoon,1,53,9
Nacatoch2_CL_1_Cam_3,12/29/2022,Cottontail,1,53,9
Nacatoch2_CL_1_Cam_3,12/29/2022,Raccoon,1,53,9
Palmetto_CL_1_Cam_3,12/29/2022,White-tailed Deer,1,53,9
Palmetto_CL_1_Cam_5,12/29/2022,White-tailed Deer,1,53,9
Palmetto_CL_1_Cam_5,12/29/2022,White-tailed Deer,1,53,9
Palmetto_CL_1_Cam_5,12/29/2022,White-tailed Deer,1,53,9
Palmetto_CL_1_Cam_6,12/29/2022,Opossum,1,53,9
Palmetto_CL_1_Cam_6,12/29/2022,Gray Squirrel,1,53,9
Research_CL_1_Cam_1,12/29/2022,White-tailed Deer,1,53,9
Research_CL_1_Cam_1,12/29/2022,Opossum,1,53,9
Research_CL_1_Cam_1,12/29/2022,Armadillo,1,53,9
Research_CL_1_Cam_1,12/29/2022,Opossum,1,53,9
Research_CL_1_Cam_1,12/29/2022,Opossum,1,53,9
Research_CL_1_Cam_1,12/29/2022,Armadillo,1,53,9
Research_CL_1_Cam_1,12/29/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/29/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/29/2022,Opossum,1,53,9
Research_CL_1_Cam_2,12/29/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/29/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/29/2022,Armadillo,1,53,9
Research_CL_1_Cam_2,12/29/2022,Opossum,1,53,9
Research_CL_1_Cam_2,12/29/2022,Cottontail,1,53,9
Research_CL_1_Cam_2,12/29/2022,Opossum,1,53,9
Research_CL_1_Cam_2,12/29/2022,Armadillo,1,53,9
Research_CL_1_Cam_5,12/29/2022,Bird,1,53,9
Research_CL_1_Cam_5,12/29/2022,Opossum,1,53,9
Research_CL_1_Cam_7,12/29/2022,Cat,1,53,9
Research_CL_1_Cam_8,12/29/2022,Coyote,1,53,9
Sandhills2_CL_1_Cam_5,12/29/2022,Gray Squirrel,1,53,9
Sandhills2_CL_1_Cam_5,12/29/2022,Cottontail,1,53,9
Saratoga2_CL_1_Cam_3,12/29/2022,Raccoon,1,53,9
Saratoga2_CL_1_Cam_5,12/29/2022,Gray Squirrel,1,53,9
Saratoga2_CL_1_Cam_5,12/29/2022,Opossum,1,53,9
Stone2_CL_1_Cam_2,12/29/2022,Gray Squirrel,1,53,9
Stone2_CL_1_Cam_5,12/29/2022,White-tailed Deer,1,53,9
198B,12/30/2022,Bird,1,53,9
1B,12/30/2022,White-tailed Deer,1,53,9
203B,12/30/2022,Gray Squirrel,1,53,9
222B,12/30/2022,Gray Squirrel,1,53,9
222B,12/30/2022,Gray Squirrel,1,53,9
222B,12/30/2022,Gray Squirrel,1,53,9
27B,12/30/2022,Gray Squirrel,1,53,9
27B,12/30/2022,Gray Squirrel,1,53,9
27B,12/30/2022,Gray Squirrel,1,53,9
27B,12/30/2022,Gray Squirrel,1,53,9
27B,12/30/2022,Gray Squirrel,1,53,9
27B,12/30/2022,Gray Squirrel,1,53,9
27B,12/30/2022,Gray Squirrel,1,53,9
30B,12/30/2022,Gray Squirrel,1,53,9
30B,12/30/2022,Gray Squirrel,1,53,9
34D,12/30/2022,Gray Squirrel,1,53,9
34D,12/30/2022,Dog,1,53,9
34D,12/30/2022,Armadillo,1,53,9
55B,12/30/2022,Gray Squirrel,1,53,9
64B,12/30/2022,White-tailed Deer,1,53,9
73B,12/30/2022,White-tailed Deer,1,53,9
82B,12/30/2022,Bird,1,53,9
85B,12/30/2022,Bird,2,53,9
8B,12/30/2022,Gray Squirrel,1,53,9
8B,12/30/2022,Gray Squirrel,1,53,9
8B,12/30/2022,Gray Squirrel,1,53,9
92B,12/30/2022,White-tailed Deer,1,53,9
92B,12/30/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_10,12/30/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_12,12/30/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_12,12/30/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_13,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_13,12/30/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_13,12/30/2022,White-tailed Deer,1,53,9
Grandview2_CL_1_Cam_14,12/30/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_14,12/30/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_14,12/30/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_15,12/30/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_15,12/30/2022,Gray Squirrel,1,53,9
Grandview2_CL_1_Cam_2,12/30/2022,Opossum,1,53,9
Grandview2_CL_1_Cam_2,12/30/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_3,12/30/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_3,12/30/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_4,12/30/2022,Raccoon,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,White-tailed Deer,2,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_7,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Rat,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Rat,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Rat,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Cottontail,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Bird,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Fox Squirrel,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Armadillo,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Opossum,1,53,9
Grandview2_CL_1_Cam_8,12/30/2022,Rat,1,53,9
Grandview2_CL_1_Cam_9,12/30/2022,Mouse,1,53,9
Grandview2_CL_1_Cam_9,12/30/2022,Bird,1,53,9
Nacatoch2_CL_1_Cam_3,12/30/2022,Raccoon,1,53,9
Nacatoch2_CL_1_Cam_3,12/30/2022,Raccoon,1,53,9
